word,score
b'mitnahme',0.47603774201143884
b'au\xc3\x9ferordentlich',0.391
b'multiprofessionell',0.49282800607183563
b'technischen',0.391
b'geschehen',0.3924569592745133
b'it-produkt',0.5397713108918493
b'digitaltechnologie',0.391
b'verfestigen',0.28886646353440437
b'erreichbarkeit',0.5532585604789861
b'integrativ',0.47603774201143884
b'unangek\xc3\xbcndigt',0.391
b'sucht',0.391
b'erfassen',0.6137293296757158
b'verpackung',0.5473980604574449
b'aids',0.391
b'abteilung',0.23638404585622166
b'lauf',0.4530171189027222
b'deutschlandweit',0.5644529326755479
b'verbraucher*innenschutz',0.391
b'definieren',0.6522769272647919
b'selber',0.391
b'diesbez\xc3\xbcglich',0.4645507864884241
b'sicherheitssystem',0.391
b'abschlagsfrei',0.5041608722671036
b'tarifvertraglich',0.538197517941506
b'africa',0.391
b'juli',0.49282800607183563
b'schreiben',0.5120364324697853
b'st\xc3\xa4rk',0.60356998292998
b'beigef\xc3\xbcgen',0.391
b'auftraggeber*inn',0.391
b'datenschutzgrundverordnung',0.5041608722671036
b'lohnersatzleistung',0.3243284998347664
b'vereinfacht',0.6100782373351445
b'fitness',0.391
b'liefern',0.4349903488114652
b'arbeitgeberfinanziert',0.391
b'auftreten',0.582476279726371
b'tabak',0.49282800607183563
b'abfedern',0.49282800607183563
b'bevorzugen',0.2869756375487146
b'jederzeit',0.5264679799757576
b'langzeiterwerbslose',0.391
b'betriebsverfassung',0.549237135228189
b'bestrebung',0.24421609517875853
b'notsituation',0.49282800607183563
b'mitgliedsland',0.5741884749552328
b'finanzdienstleister',0.49282800607183563
b'mindestentgeltpunkt',0.391
b'unmittelbar',0.5004135669527667
b'ende-zu-ende-verschl\xc3\xbcsselung',0.5041608722671036
b'biometrisch',0.5599091748133944
b'aufenthaltsvertrag',0.391
b'monopolmacht',0.391
b'wehren',0.5961357769217497
b'man\xc3\xb6ver',0.391
b'einbindung',0.5974435460778511
b'arbeitsvertrag',0.49282800607183563
b'gesch\xc3\xa4ftsbedingung',0.5682827221528857
b'staatsfern',0.6074363955771417
b'arbeitsprozess',0.391
b'erkl\xc3\xa4rt',0.4645507864884241
b'ein\xc2\xad',0.391
b'erhebung',0.5808490088203295
b'bewerten',0.47581129044216663
b'zusage',0.5863547696305564
b'tragf\xc3\xa4hig',0.5100165394944828
b'gewerbetreibend',0.49282800607183563
b'register',0.5826926065272653
b'zoll',0.5618348962549243
b'beheben',0.6834683285928378
b'kindererziehung',0.28886646353440437
b'theater',0.5964298122421985
b'schlachtung',0.3243284998347664
b'wartezeit',0.4234388586875235
b'arbeitnehmer\xc3\xa4hnlich',0.49282800607183563
b'jahrelang',0.5207744880060584
b'medienmarkt',0.391
b'essenziell',0.5397713108918493
b'kr\xc3\xa4fteverh\xc3\xa4ltnisse',0.391
b'gleichheit',0.4481155190450157
b'vertragslaufzeiten',0.49282800607183563
b'tempor\xc3\xa4r',0.3889235806075073
b'aufstehe',0.391
b'spargelfelder',0.391
b'dispozinsen',0.391
b'pathologisieren',0.391
b'girokonto',0.391
b'transsexuellengesetz',0.6417956221371359
b'applepay',0.391
b'datenmengen',0.391
b'nachname',0.391
b'kontrollgremium',0.391
b'amazonpay',0.391
b'klingend',0.391
b'pers\xc3\xb6nlichkeitsrecht',0.6083127637894719
b'finanzamt',0.5821526886016977
b'fremdbestimmt',0.391
b'aberkennen',0.391
b'hard',0.4522563235770957
b'entsch\xc3\xa4digen',0.5599091748133944
b'medikament\xc3\xb6s',0.391
b'waschraum',0.391
b'entsch\xc3\xa4digungs\xc2\xadfonds',0.391
b'regulier',0.391
b'geschlechtsneutral',0.391
b'innerer',0.42989985704806993
b'h\xc3\xb6chstens',0.6353354056058613
b'paradies',0.5599091748133944
b'\xc3\xa4u\xc3\x9ferer',0.41799072473145277
b'vorhaltung',0.391
b'geschlechtszugeh\xc3\xb6rigkeit',0.391
b'2.0',0.6074611964569022
b'unwesen',0.391
b'benannt',0.5229187689262276
b'stichwort',0.391
b'voraus',0.5356493980379589
b'wirtschaftspr\xc3\xbcfung',0.391
b'lebensnotwendig',0.5492371352282243
b'teilhabeagenda',0.391
b'falls',0.5474816004431707
b'chancengerecht',0.6428719267771246
b'psychotherapie',0.502340844962527
b'stromz\xc3\xa4hler',0.5229187689262276
b'wirecard-skandal',0.502340844962527
b'bezahlsystem',0.5229187689262276
b'mensche',0.6921822742742103
b'beratungsunternehme',0.391
b'softwareprodukte',0.391
b'zinssatz',0.391
b'anlasslos',0.6318532934772327
b'jobsuch',0.391
b'sterilisationspflicht',0.391
b'1981',0.391
b'geschlechtsmerkmale',0.391
b'angehoben',0.391
b'mobiltelefon',0.5229187689262276
b'selbsthilfe\xc2\xad',0.391
b'datenschutzauflage',0.391
b'aktiengesch\xc3\xa4fte',0.391
b'anwender*inn',0.5599091748133944
b'gesamtvolumen',0.391
b'aufkl\xc3\xa4rungspro\xc2\xadjekte',0.391
b'lsbtiqa*-communities',0.391
b'mindest',0.502340844962527
b'versicherungspflicht',0.391
b'ex-\xc3\xa4hnlichen',0.391
b'ungleichgewicht',0.6417956221371359
b'mehrfachdiskriminierung',0.391
b'behindertenfeindlichkeit',0.391
b'profile',0.391
b'datenschutzbeh\xc3\xb6rde',0.5599091748133944
b'eu\xc2\xadl\xc3\xa4nd',0.391
b'nicht-eu-b\xc3\xbcrger*inn',0.391
b'abwerbung',0.391
b'netzwerke',0.5492371352282243
b'zielgruppengerecht',0.391
b'sicherstellung',0.34826447374485664
b'wahlfreiheit',0.6446897100481391
b'hineintragen',0.391
b'eventuell',0.391
b'festigen',0.48188868184213596
b'bargeldzahlung',0.5599091748133944
b'datenportabilit\xc3\xa4t',0.5829844331868561
b'profilbildung',0.391
b'mehrstaatlichkeit',0.391
b'solidarit\xc3\xa4tspakt',0.391
b'staatsangeh\xc3\xb6rigkeit',0.3598268585396076
b'bezahl',0.391
b'abgleich',0.391
b'geboren',0.5492371352282243
b'allgemeinverst\xc3\xa4ndlich',0.391
b'soli',0.36107985818161664
b'gerechte',0.391
b'kriminalstatistik',0.6083127637894719
b'zahlungsdienst',0.391
b'beinhalen',0.391
b'weiterverwendung',0.391
b'personalisiert',0.457892226706009
b'pr\xc3\xa4ventionsprojekt',0.6099710711477149
b'gewaltopfer',0.391
b'queerfeindlich',0.391
b'datenbankgest\xc3\xbctzt',0.391
b'dolmetscher*innen-leistung',0.391
b'hasskriminalit\xc3\xa4t',0.70150550175915
b'unterst\xc3\xbctzer*inn',0.5599091748133944
b'koh\xc3\xa4sion',0.502340844962527
b'erfasst',0.5966093794165122
b'besch\xc3\xa4ftigungsdauer',0.391
b'diskrimi\xc2\xadnierungsschutz',0.391
b'gesch\xc3\xa4ftsmodelle',0.6665019831220798
b'immobilienpakete',0.391
b'h\xc3\xa4ndler',0.391
b'geschlechtseintrag',0.6356144530397912
b'k\xc3\xbcndbar',0.391
b'tracking',0.30381180527968954
b'kriminell',0.4672290316023542
b'vornamensund',0.391
b'personenstands\xc3\xa4nderung',0.391
b'erledigung',0.391
b'verwerten',0.5599091748133944
b'gesichtserkennung',0.6109307456161622
b'cumcum-gesch\xc3\xa4ft',0.391
b'bankgesch\xc3\xa4ft',0.5599091748133944
b'erkl\xc3\xa4rung',0.6318532934772327
b'onlineeinkauf',0.391
b'standesamt',0.391
b'zwangsberatunge',0.391
b'formal',0.3866573460513385
b'gutachten',0.6068372936340729
b'atteste',0.391
b'englisch',0.169397836019705
b'gerichtsverfahren',0.6109307456161622
b'immobilienkauf',0.6428719267771246
b'paypal',0.391
b'sicherheitsstandard',0.752188115672066
b'parallelw\xc3\xa4hrung',0.391
b'inter\xc2\xad',0.391
b'facebooks',0.391
b'steuerbetrug',0.5885911574959773
b'arbeitser\xc2\xadlaubni\xc3\x9f',0.391
b'blutspenderichtlinie',0.391
b'ausschlusskriterien',0.391
b'cum-cum-geschaft',0.391
b'bereicheren',0.391
b'-zeiten',0.391
b'aufenthalts\xc2\xad',0.391
b'schwule',0.6099710711477149
b'befriedigung',0.391
b'stimmungslage',0.391
b'haushaltsund',0.391
b'mauer',0.391
b'abschottet',0.391
b'erweitert',0.6228959426702523
b'diem',0.391
b'alltagsrassismus',0.391
b'anwalt',0.391
b'komplement\xc3\xa4rw\xc3\xa4hrung',0.391
b'trans*und',0.391
b'weiteres',0.169397836019705
b'steuerbelastung',0.6058713641798418
b'immobilienerwerb',0.391
b'friede',0.5599091748133944
b'distanz',0.5408324628019656
b'schlachth\xc3\xb6fe',0.5599091748133944
b'verboten',0.07939847788327027
b'schrumpfen',0.30073763792785607
b'urheberrecht',0.5899636646904027
b'lebensbe\xc2\xadreichen',0.391
b'open\xc2\xadsource\xc2\xadbetriebssysteme',0.391
b'unt\xc3\xa4tig',0.391
b'assistenz-/unterst\xc3\xbctzungskr\xc3\xa4',0.391
b'urheberrechtlich',0.502340844962527
b'beauftragung',0.391
b'st\xc3\xa4dtebauf\xc3\xb6rderung',0.6791618314189566
b'assistent*inn',0.391
b'vermieter*inner',0.391
b'sicherheits\xc2\xadl\xc3\xbccke',0.391
b'beauftragen',0.6099710711477149
b'it\xc2\xad-system',0.391
b'weltwirtschaftskrise',0.391
b'vorsorge-',0.391
b'entschleunigen',0.391
b'vers\xc3\xa4umen',0.5599091748133944
b'wohnangebot',0.391
b'assistenz\xc2\xad',0.391
b'unterst\xc3\xbctzungskr\xc3\xa4fte',0.391
b'geheim\xc2\xad',0.391
b'assistenznehmer*inn',0.391
b'kostentr\xc3\xa4ger',0.169397836019705
b'tariftreueregelung',0.391
b'steuergestaltungsmodelle',0.5492371352282243
b'erwirtschaften',0.5492371352282243
b'foto',0.391
b'lebensr\xc3\xa4umen',0.391
b'\xc3\xbcberwachungstechno\xc2\xad',0.391
b'steuerpr\xc3\xbcfung',0.391
b'nutzer*innenrecht',0.391
b'logie',0.391
b'nutzen-f\xc3\xbcr-alle-konzept',0.391
b'interessengeleitet',0.391
b'kleinstaaterei',0.502340844962527
b'nutzungsm\xc3\xb6glichkeit',0.391
b'sozialraum',0.6428719267771246
b'binnenmarkt',0.6986706352359753
b'sicherheitszertifizierung',0.391
b'glaubensbekenntnissen',0.391
b'stadtquartier',0.391
b'\xc3\xbcbertragung',0.5562017868630741
b'obligatorisch',0.42878741685290145
b'konvention',0.6417956221371359
b'bundessteuerverwaltung',0.391
b'zahlungsverkehr',0.391
b'kostenvorbehalt',0.391
b'wichtigst',0.5492371352282243
b'behindertenpolitik',0.391
b'marktzugang',0.6125904996371576
b'selbstverwirklichung',0.30073763792785607
b'b\xc3\xb6rsenzulassung',0.391
b'halblegal',0.391
b'be\xc2\xadratungsstelle',0.391
b'unabh\xc3\xa4n\xc2\xad',0.391
b'gig',0.5229187689262276
b'finanzsystem',0.6921822742742103
b'totalerfassung',0.391
b'sonderarbeitswelten',0.391
b'behindertengleichstellungsgese',0.5229187689262276
b'impressumspflicht',0.391
b'schutzsuchender',0.502340844962527
b'ausstiegsstrategie',0.5599091748133944
b'derivate',0.391
b'finanzkonzern',0.391
b'juris\xc2\xadtisch',0.391
b'asylentscheidung',0.391
b'pr\xc3\xa4zedenzf\xc3\xa4lle',0.391
b'ausgelesen',0.391
b'fassend',0.391
b'um\xc2\xad',0.391
b'zeitpl\xc3\xa4ne',0.391
b'schwerbehindertenvertretunge',0.5492371352282243
b'bsi',0.3808228120687098
b'analysieren',0.391
b'bun\xc2\xaddesamt',0.391
b'umbauma\xc3\x9fnahmen',0.391
b'hochkomplex',0.391
b'rentenprivatisierung',0.391
b'informa\xc2\xadtionstechnologie',0.391
b'arbeitsassistenz',0.391
b'frauenbeauftragt',0.391
b'w\xc3\xbcrgegriff',0.391
b'\xc3\xbcberarbeien',0.6227234836676673
b'ausl\xc3\xa4nderzentralregister',0.391
b'wohnort-\xc2\xad',0.391
b'vervielf\xc3\xa4ltigung',0.391
b'teilhabeberatung',0.391
b'gro\xc3\x9fbank',0.391
b'eutb',0.391
b'beratungsdienste',0.391
b'antidiskriminierungsverb\xc3\xa4nd',0.391
b'staatsb\xc3\xbcrgerschaft',0.5599091748133944
b'berater*inn',0.5599091748133944
b'dienend',0.391
b'multimilliard\xc3\xa4r',0.391
b'mittelbewilligung',0.391
b'patienten\xc2\xad',0.391
b'inklusionsunternehm',0.5599091748133944
b'kriminelle',0.21410159813639737
b'g\xc3\xbct',0.6476114412154509
b'ma\xc3\x9fgabe',0.5408324628019656
b'langzeitarbeitslosigkeit',0.5599091748133944
b'fernmeldegeheimnis',0.391
b'bgg',0.391
b'ausnutzen',0.30073763792785607
b'ausgehen',0.4896621358705947
b'websitebetreiber*inne',0.391
b'meldung',0.5599091748133944
b'krisenfall',0.28133603947509034
b'kommunikativ',0.5945748919275122
b'behindertenrechtskonvention',0.391
b'ersparnisbildung',0.391
b'fachstell',0.391
b'lieben',0.5408324628019656
b'verdeckt',0.5829844331868561
b'heimat',0.4293721288453163
b'bedrohung',0.5618501890875163
b'agrarrohstoffe',0.391
b'covid-19-pandemie',0.6027996100324979
b'einwanderung',0.44076355252456456
b'langweilig',0.5599091748133944
b'erw\xc3\xa4hnung',0.391
b'arztprax',0.391
b'banking',0.5599091748133944
b'verfassungsschutzbericht',0.391
b'aberkennung',0.391
b'private\xc2\xadequity\xc2\xad',0.391
b'teilhabegeld',0.391
b'vvn',0.391
b'derivat',0.391
b'verm\xc3\xb6gensunabh\xc3\xa4ngig',0.391
b'softwarefirme',0.391
b'verschl\xc3\xbcsselung',0.626036796479593
b'einkom\xc2\xadmens\xc2\xad',0.391
b'meinungsbildung',0.391
b'bda',0.391
b'gestaltungsm\xc3\xb6glichkeit',0.5355476610774224
b'teilhabeleistunge',0.5599091748133944
b'vertreter',0.44688171834047846
b'hierbei',0.5120301003595332
b'open-source-technologie',0.5599091748133944
b'sozialleistungsanspr\xc3\xbcch',0.391
b'straff\xc3\xa4lligkeit',0.391
b'unberechtigte',0.391
b'gesicht',0.391
b'belangen',0.502340844962527
b'fingerabdr\xc3\xbccken',0.391
b'veranlassen',0.5229187689262276
b'unsch\xc3\xa4dlich',0.502340844962527
b'kleinsparer*inne',0.391
b'kreditw\xc3\xbcrdigkeit',0.391
b'einlage',0.5599091748133944
b'ausweisdokument',0.5599091748133944
b'erforschen',0.7248634089318315
b'nutzende',0.391
b'gesund\xc2\xadheitszentr',0.391
b'regulierungsans\xc3\xa4tze',0.5229187689262276
b'kleinstadt',0.6246382255338115
b'strafvollzug',0.391
b'technologiekonzern',0.36107985818161664
b'monopolisierungstendenz',0.391
b'open-sourcetechnologie',0.391
b'durchsuchung',0.5229187689262276
b'privacy-by-designstandards',0.391
b'telekommunikations\xc3\xbcber\xc2\xadwachu',0.391
b'iot-',0.391
b'onlinebanking',0.391
b'zweckgesellschaft',0.391
b'genossenschaftsbank',0.5229187689262276
b'it-kapazit\xc3\xa4t',0.391
b'ausweispflicht',0.391
b'gro\xc3\x9fbetrieb',0.391
b'presseverlage',0.391
b'geistig',0.6657844161903566
b'e-mail-',0.391
b'armutsspirale',0.391
b'sachausstattung',0.502340844962527
b'motiv',0.5599091748133944
b'datenbankschutzrecht',0.391
b'steuerau\xc3\x9fenpr\xc3\xbcfunge',0.391
b'\xc3\xbcberproportional',0.60356998292998
b'kapitalmarktgesch\xc3\xa4ft',0.391
b'entwicklungsphase',0.391
b'heime',0.391
b'gesch\xc3\xa4ftsbank',0.391
b'variieren',0.30041886870414924
b'ausbessern',0.391
b'leistungsschutzrecht',0.502340844962527
b'intensiv',0.6042186969082769
b'security',0.5945748919275122
b'messengerdienst',0.391
b'grundvoraussetzung',0.5414014382964698
b'\xc3\xa4hnliches',0.391
b'alltagsnutzung',0.391
b'default',0.41250081658104887
b'investmentbanking',0.391
b'mehrfachbehinderung',0.391
b'gesch\xc3\xa4ftsfeld',0.6068372936340729
b'spywar',0.391
b'lsbtiqa*\xc2\xad',0.391
b'krankenakte',0.391
b'diskriminierungsfreiheit',0.391
b'it\xc2\xad',0.391
b'migrationsrecht',0.391
b'lsbtiqa*-gefl\xc3\xbcchtete',0.391
b'produktlebensdauer',0.391
b'rund16',0.391
b'chancengerechtigkeit',0.6246382255338115
b'arbeitsst\xc3\xa4tten',0.391
b'au\xc3\x9ferbilanziell',0.391
b'zumutbarkeitspr\xc3\xbcfung',0.391
b'menschenrechtskonform',0.7655002384074299
b'arztpraxis',0.169397836019705
b'un-behindertenrechtskonvention',0.6428719267771246
b'ip-verbindung',0.391
b'verm\xc3\xb6gensanrechnung',0.391
b'steuergesetze',0.391
b'geldfluss',0.391
b'mobilfunkverbindungen',0.391
b'frequenz',0.30381180527968954
b'schattenbanke',0.5599091748133944
b'kostenvorbehalte',0.391
b'-standorten',0.391
b'abw\xc3\xa4rme',0.6428719267771246
b'wiederverwendung',0.5599091748133944
b'diskriminierungsformen',0.391
b'teilung',0.391
b'erschlie\xc3\x9fen',0.6904465411648624
b'arbeitsmodell',0.502340844962527
b'jobsharing',0.502340844962527
b'verkehrssteuerung',0.5229187689262276
b'-positionen',0.391
b'f\xc3\xbchrungsaufgabe',0.391
b'\xc3\xbcbersicht',0.391
b'buchbarkeit',0.391
b'entgeltgleichheitsgesetz',0.5599091748133944
b'f\xc3\xbchrungs\xc2\xadposition',0.391
b'zw\xc3\xb6lf',0.41250081658104887
b'partnerschaftlich',0.62209521432878
b'grundgeh\xc3\xa4lter',0.391
b'verkehrsangebot',0.391
b'solch',0.45772665830307857
b'verm\xc3\xb6gender',0.391
b'apple',0.5229187689262276
b'microsoft',0.391
b'30-prozentquot',0.391
b'machtverh\xc3\xa4ltnis',0.391
b'informationsm\xc3\xb6glichkeit',0.391
b'care\xc2\xadarbeiterinnen',0.391
b'k\xc3\xbcrzungsma\xc3\x9fnahmen',0.391
b'heilmittelerbringer*innen',0.5599091748133944
b'lizenzabgab',0.391
b'stigmatisierung',0.6921822742742103
b'prostitution',0.7110562412717101
b'robotereinsatz',0.391
b'nieder',0.391
b'onlinesprechstunden',0.391
"b'6,4'",0.391
b'alleingang',0.5829844331868561
b'erg\xc3\xa4nzungsangebot',0.391
b'sexarbeit',0.391
b'profitquell',0.391
b'five',0.391
b'unfreiwillige',0.391
b'schleichend',0.20557896222254746
b'altenheim',0.391
b'profitmacherei',0.391
b'besch\xc3\xa4ftigtendaten\xc2\xadschutzges',0.391
b'\xc3\xbcberf\xc3\xbchr',0.391
b'gepflegt',0.5229187689262276
b'konzerngewinn',0.391
b'zugangsrecht',0.6068372936340729
b'besch\xc3\xa4ftigteneigenschaft',0.391
b'steuerbefreiung',0.391
b'\xc3\xbcberf\xc3\xbchrung',0.5229187689262276
b'krankenh\xc3\xa4user',0.391
b'miserabel',0.391
b'haushaltsnah',0.6589783946451756
b'steuervorteil',0.5492371352282243
b'altenpfleger*inn',0.391
b'kranken',0.4522563235770957
b'care\xc2\xadarbeit',0.391
b'kindertagesbetreuung',0.391
b'fl\xc3\xa4chen\xc2\xaddeckend',0.391
b'verbes\xc2\xad',0.391
b'begrenz',0.391
b'kleinfahrzeuge',0.391
b'offenlegung',0.20557896222254746
b'ridesharing',0.391
b'erg\xc3\xa4nzung',0.4664786291791036
b'konzentriert',0.60356998292998
b'technologische',0.169397836019705
b'pkw-flott',0.391
b'mehrheitlich',0.391
b'wille',0.7275212167419534
b'reinigungsgewerbe',0.391
b'mobilit\xc3\xa4tsplattform',0.391
b'verwandtschaftsgrad',0.391
b'w\xc3\xbcrdig',0.391
b'sern',0.391
b'buchbar',0.391
b'us-dollar',0.391
b'mehrbelastung',0.5960891314891064
b'weiterbildungs-',0.391
b'nennen',0.6428719267771246
b'sinnvolle',0.391
b'entlastenden',0.391
b'gesundheitsinfrastruktur',0.391
b'verschleieren',0.391
b'subventionierung',0.169397836019705
b'femizid',0.391
b'marktbeherrschende',0.391
b'umlegen',0.391
b'onlin',0.391
b'richtungswechsel',0.5599091748133944
b'stellenabbau',0.391
b'eingezahlten',0.169397836019705
b'verkennen',0.391
b'entflechtung',0.391
b'abtun',0.5408324628019656
b'privatangelegenheit',0.391
b'rechtskonstrukt',0.391
b'verschlechterung',0.169397836019705
b'inkaufnahme',0.391
b'wirtschaft\xc2\xadlich',0.391
b'kompetenzaufbau',0.391
b'bildungsmateriale',0.391
b'migriert',0.391
b'weiterverwendet',0.391
b'vorgenommen',0.6428719267771246
b'quellenbesteuerung',0.391
b'briefkastenfirme',0.391
b'europarat',0.6714921624516069
b'access',0.5599091748133944
b'standardm\xc3\xa4\xc3\x9fig',0.5408324628019656
b'kostenreduzierung',0.391
b'\xc3\xbcbereinkommen',0.391
b'istanbul-konvention',0.6584415772794946
b'beratungsstellen',0.391
b'schutzr\xc3\xa4uma',0.391
b'beziehungsstreit',0.391
b'kerndaten',0.391
b'eskaliert',0.391
b'zertifizierung',0.500342204793886
b'zerschlagen',0.6549034474996444
b'haushaltspolitik',0.6343036461111904
b'alleinerziehende',0.7038878672004962
b'gesundheitskart',0.391
b'unkooperativ',0.391
b'erlaubnis',0.391
b'wiedereinf\xc3\xbchrung',0.5724899723762824
b'lebensm\xc3\xb6glichkeit',0.391
b'personennah',0.391
b'zahn',0.391
b'einsicht',0.391
b'sozialbereich',0.391
b'gesundheitstechnologie',0.391
b'rettungspaket',0.169397836019705
b'rollenbilder',0.391
b'gender-budgeting',0.391
b'gesundheits-apps',0.391
b'r\xc3\xbccklage',0.5492371352282243
b'commonsbasiert',0.391
b'e-health-anwendung',0.391
b'ex-partner',0.5492371352282243
b'evidenzbasiert',0.391
b'geschlechterverh\xc3\xa4ltnisse',0.391
b'bewertungsverfahre',0.60356998292998
b'routinedat',0.391
b'hierarchisch',0.391
b'registerdat',0.391
b'\xc3\xbcberlebensm\xc3\xb6glichkeit',0.391
b'behandlungsalltag',0.391
b'steuerzahlung',0.5599091748133944
b'l\xc3\xa4nderweise',0.391
b'anfallen',0.30381180527968954
b'world',0.391
b'lebensentwurf',0.502340844962527
b'bewegungsprofil',0.391
b'verkehrsdat',0.391
b'niedrigsteuerland',0.391
b'herstellerland',0.391
b'logik',0.391
b'st\xc3\xbctze',0.5599091748133944
b'verdichten',0.30073763792785607
b'beschaffung',0.7269809571029767
b'care-)arbeit',0.391
b'entwertung',0.391
b'arbeitsdruck',0.5599091748133944
b'gewinnm\xc3\xb6glichkeite',0.391
b'it-service',0.391
b'arbeitsablauf',0.5408324628019656
b'langlebigkeit',0.5599091748133944
b'hauptverantwortung',0.391
b'geschlechterrolle',0.10812001291895657
b'retraditionalisierung',0.391
b'beautiful',0.391
b'are',0.391
b'private',0.391
b'ihrerseits',0.5599091748133944
b'wasserkraftwerke',0.391
b'solarfeld',0.391
b'systematisiert',0.391
b'personalaus\xc2\xad',0.391
b'digitalstrategie',0.391
b'kurz-',0.391
b'rohstoffbedarf',0.391
b'trommeln',0.391
b'zw\xc3\xb6lfstundentag',0.391
b'andersherum',0.391
b'patriarchat',0.391
b'schlagwort',0.391
b'erzeugen',0.45269183240168237
b'verhaltenssteuerung',0.391
b'sch\xc3\xa4digen',0.6549034474996444
b'aush\xc3\xb6hlung',0.7248634089318315
b'gelegenheit',0.5599091748133944
b'umzulenken',0.391
b'lieferkette',0.5724899723762824
b'\xc3\xbcberwachungstechnologie',0.5599091748133944
b'co2-fu\xc3\x9fabdruck',0.391
b'entgegensetzen',0.391
b'reparaturanleitung',0.391
b'digitaltechnologien',0.391
b'rechenzentre',0.5599091748133944
b'kryptow\xc3\xa4hrung',0.6109307456161622
b'r\xc3\xbcckf\xc3\xbchrung',0.6791618314189566
b'ressourcenverschwendend',0.391
b'produktionskreislauf',0.391
b'energieausweis',0.391
b'arbeitsproze\xc3\x9f',0.391
b'kataster',0.391
b'wiederverwertung',0.30041886870414924
b'privatlebe',0.5599091748133944
b'fernw\xc3\xa4rmeversorgung',0.391
b'arbeitsort',0.391
b'top-runner-modell',0.391
b'ersatzteilverf\xc3\xbcgbarkeit',0.391
b'genders',0.391
b'software-updat',0.391
b'aush\xc3\xb6hlen',0.39139035449474036
b'au\xc3\x9fenwirtschaftsf\xc3\xb6rderung',0.60356998292998
b'mindestlebensdauer',0.391
b'standardeinstellung',0.5492371352282243
b'videoon-demand-dienst',0.391
b'energieeffizienz',0.657008566622661
b'modular',0.6125904996371576
b'streaming',0.391
b'erf\xc3\xbcllung',0.6246382255338115
b'datensparsamkeit',0.391
b'programmierung',0.391
b'wohlstandsgewinn',0.391
b'softwareprogrammierung',0.391
b'wem',0.30041886870414924
b'rechenzentr',0.5408324628019656
b'aufgefressen',0.391
b'gender-pay-gap',0.502340844962527
b'arbeitsger\xc3\xa4t',0.391
b'einsteigen',0.5945748919275122
b'verkehrend',0.391
b'weiterbildungsbedarf',0.391
b'leistungsanforderung',0.391
b'-woche',0.391
b'-stunden',0.391
b'steuerfahnder*in',0.391
b'vorgiben',0.5229187689262276
b'arbeitszeitmodell',0.6428719267771246
b'frauensach',0.391
b'jonglieren',0.391
b'burn-out',0.5829844331868561
b'verkehrswelt',0.391
b'dienstvereinbarung',0.391
b'etwa1',0.391
b'wirtschaftspr\xc3\xbcfer*inn',0.6476114412154509
b'kanzleie',0.391
b'viertagewoch',0.391
b'auslagerungs\xc2\xad',0.391
b'fortgeltung',0.391
b'smartphones',0.6428719267771246
b'verkehrsdienstleistung',0.391
b'umstrukturieren',0.391
b'erzielt',0.428642651930903
b'steuerdifferenz',0.391
b'sozialver\xc2\xadsicherungsschutz',0.391
b'strafverfolgungsbeh\xc3\xb6rd',0.60356998292998
b'zug\xc3\xa4nglichkeit',0.5599091748133944
b'mitbe\xc2\xadstimmungsrecht',0.391
b'dienstleistungsberuf',0.5492371352282243
b'verkehrs\xc2\xad',0.391
b'smartphone',0.6615893782591977
b'schichtzeit',0.391
b'arbeits\xc2\xad',0.391
b'finanz\xc3\xa4mter',0.502340844962527
b'ausgestalten',0.6451628762033459
b'empfindlich',0.391
b'preissystem',0.391
b'entzug',0.5724899723762824
b'besteigen',0.391
b'weiblich',0.5066936503653645
b'personalr\xc3\xa4t',0.391
b'aufsteigen',0.391
b'anstellung',0.169397836019705
b'verlasse',0.391
b'informationss\xc3\xa4ule',0.391
b'notf\xc3\xa4lle',0.391
b'betriebs\xc2\xad',0.391
b'zur\xc3\xbcckstecken',0.391
b'abgewogen',0.391
b'ausfallen',0.391
b'elternzeit',0.6222740906643436
b'erziehungsarbeit',0.391
b'rohstoffabbau',0.391
b'entlohnten',0.391
b'lohnunterschiede',0.391
b'selbstfahrend',0.391
b'gefahren',0.391
b'gender-care-gap',0.391
b'tageszeit',0.391
b'gesch\xc3\xa4ftslizenz',0.391
b'us-amerikanisch',0.391
b'foreign',0.391
b'abrechnen',0.391
b'account',0.5829844331868561
b'vielfachbelastung',0.391
b'gewinnorientiert',0.5492371352282243
b'meile',0.5599091748133944
b'aufzureiben',0.391
b'\xc3\xb6pnv-ticket',0.5599091748133944
b'inbegriffen',0.391
b'compliance',0.391
b'act',0.6532862640165402
b'fatca',0.391
b'datenschutzkompetenz',0.391
b'hilfesystem',0.5885911574959773
b'fachberatungsstell',0.5599091748133944
b'mehrelternfamilie',0.391
b'besuchsrecht',0.391
b'freifunk',0.391
b'beaufsichtigen',0.6921822742742103
b'mindern',0.22486786719586227
b'v\xc3\xa4tern',0.5599091748133944
b'abdeckung',0.391
b'eigentumsstrukturen',0.391
b'melde\xc3\xa4mter',0.391
b'lehrpl\xc3\xa4ne',0.4896621358705947
b'ffth',0.391
b'einander',0.6320305250581193
b'f\xc3\xbcreinand',0.6530886599499626
b'weitergeben',0.2827674800392204
b'paar',0.6259042719083924
b'glasfaseranschluss',0.391
b'wahlverwandtschafts\xc2\xadrecht',0.391
b'adoptionsrecht',0.5408324628019656
b'kryptotechnologie',0.391
b'\xc3\xb6ffentliches',0.391
b'aussageverweigerungsrecht',0.391
